read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at
RD00044606,MTR001409,CUST001409,2022-01-03 04:30:03,Automatic,187.8042,174885.74,228.8,5.54,,937.204,67.7292,0,0,NULL,2022-01-03 05:00:03
RD00010966,MTR004863,CUST004863,0,Automatic,2.2926,138520.08,226.6,14.59,,13.317,0.8229,0,0,Good,2023-06-04 15:30:23
RD00020355,MTR000310,CUST000310,2023-06-11 22:53:05,AUTOMATIC,2.2448,118772.33,232.9,31.77,0.95,10.578,0.7444,0,0,Good,2023-06-11 23:04:05
RD00007395,MTR000516,  CUST000516,2022-12-02 19:52:26,Automatic,1.807,411212.16,211.5,17.5,0.825,6.294,0.2984,0,1,Estimated,2022-12-02 20:00:26
RD00042061,MTR002480,-,2023-09-16 22:44:43,Estimated,0.7316,116822.86,NULL,24.13,0.909,2.705,0.1852,0,0,Suspect,2023-09-16 22:58:43
RD00003183,MTR004370,CUST004370,2023-03-09 09:55:04,Manual,0.9112,82581.27,248.3,44.66,0.876,4.832,0.1563,-,1,Good,2023-03-09 10:21:04
RD00049933,MTR000231,CUST000231,2022-03-31 19:56:34,Automatic,2.2445,247524.82,229.1,28.56,0.832,11.023,0.6952,0,0,Good,2022-03-31 20:14:34
RD00036082,MTR099728,CUST002751,2023-11-08 19:30:41,Manual,1.1874,126143.24,206.0,32.84,0.824,6.549,0.3611,0,0,Good,2023-11-08 19:51:41
RD00007032,MTR002441,CUST002441,2024-12-15 10:52:54,Automatic,1.3488,323982.46,242.8,24.42,0.879,4.967,0.3694,0,0,Good,2024/12/15 11:12:54
RD00006477,MTR000664,CUST000664,2022-02-10 06:30:21,Automatic,1.7951,380332.14,,5.6,0.754,9.355,0.7006,0,0,Good,2022-02-10 06:45:21
RD00006782,MTR004693,CUST004693,0,Automatic,-,156587.32,231.4,28.1,0.94,28.197,1.0324,0,0,Estimated,2022-03-06 23:46:34
RD00031594,MTR004391,CUST004391,2023-11-18 21:27:16,Automatic,0.3024,165010.48,214.2,2.77,0.913,1.644,0.119,0,0,Good,2023-11-18 21:37:16
RD00018239,MTR002708,CUST002708,2024-09-16 08:41:15,,3.1699,298668.72,233.5,-,0.736,N/A,0.479,0,0,Good,2024-09-16 08:54:15
RD00049913,MTR001809,CUST001809,2024-04-12 22:01:58,Automatic,1.442,85916.69,217.0,21.66,0.845,5.91,,0,0,Estimated,2024-04-12 22:05:58
RD00031948,MTR003909,CUST003909,2023-06-18 10:27:03,Manual,1.5634,77252.39,229.9,44.89,0.709,8.503,0.6134,0,0,Good,2023-06-18 10:33:03
RD00001334,-,CUST000395,2022-06-27 05:38:04,Manual,3.7657,283989.09,225.1,40.66,0.902,19.64,0.8515,0,0,Good,2022-06-27 05:57:04
RD00021770,MTR001821,CUST001821,2023-12-31 10:43:12,Automatic,22.9342,190019.68,211.7,18.66,0.99,85.302,,0,0,Good,2023-12-31 10:57:12
RD00014782,MTR001118,CUST001118,2023-06-15 16:47:37,Automatic,0.6307,245844.47,238.8,23.25,0.981,2.296,0.1934,0,0,Good,2023-06-15 17:13:37
RD00010048,MTR004676,CUST004676,2022-06-09 23:20:31,Automatic,0.7223,156561.74,240.5,16.35,0.997,2.741,0.1834,0,1,Good,2022-06-09 23:43:31
RD00044619,MTR003438,CUST003438,2024-12-14 16:54:28,Revised,1.1705,360756.48,220.6,32.9,0.815,0,N/A,0,0,Estimated,2024-12-14 16:58:28
RD00022075,MTR001989,CUST001989,2022-04-04 07:00:23,Automatic,1.7279,17117.41,238.8,7.27,0.775,7.854,0,0,1,Good,2022-04-04 07:11:23
RD00005467,MTR001448,CUST001448,2022-04-12 10:54:01,Automatic,1.6423,440885.3,226.7,2.96,0.793,5.745,0.2417,0,0,Good,2022-04-12 11:02:01
RD00037063,MTR001702,  CUST001702,2023-09-26 03:03:43,Estimated,1.5489,147081.6,233.3,38.58,0.978,5.104,0.4786,0,0,Invalid,2023-09-26 03:06:43
RD00013692,MTR002830,CUST002830,-,Automatic,1.051,320098.39,222.6,0,0.893,3.182,0.365,0,1,Good,2024-06-18 21:33:53
RD00049303,MTR004170,CUST004170,2023-11-16 19:22:58,Estimated,1.5895,10781.57,221.1,45.23,0.71,6.493,0.5087,0,0,Good,2023-11-16 19:41:58
RD00044378,MTR004031,CUST004031,2022-09-23 01:36:05,Automatic,0.71,26700.49,242.6,20.65,0.869,2.799,0.0732,1,0,Good,2022-09-23 01:51:05
RD00002904,MTR099068,CUST004724,2022-05-06 20:28:51,Automatic,1.6113,NULL,224.4,2.73,0.806,NULL,0.5712,0,0,Good,2022-05-06 20:54:51
RD00032594,MTR004828,CUST004828,12/09/2023,,4.3677,299984.26,223.2,20.31,0.868,16.788,0.9317,0,,good,
RD00035558,MTR001936,CUST001936,2023-03-29 02:36:22,Automatic,0.9384,241560.18,230.0,14.97,0.71,5.606,0.2177,0,0,Good,2023-03-29 03:04:22
RD00049684,MTR003150,CUST003150,2023-01-23 23:41:12,Automatic,0.6507,84243.39,231.5,11.0,0.873,3.471,0.2454,0,0,Good,2023-01-23 23:50:12
RD00001801,  MTR001714,CUST001714,2024-08-02 08:22:19,Automatic,35.5079,144771.91,223.7,29.28,0.795,147.0,11.7188,0,0,Good,2024-08-02 08:49:19
RD00007501,MTR001907,CUST001907,2023-06-22 04:25:57,Automatic,3.5995,324229.21,230.5,34.6,0.892,N/A,0.8009,0,1,Good,2023-06-22 04:41:57
RD00035312,MTR002551,CUST002551,2022-10-16 23:35:39,Estimated,0.1522,137250.11,244.8,25.09,0.788,0.488,0.0602,0,0,Estimated,2022-10-16 23:56:39
RD00012217,MTR003130,CUST003130,2024-12-06 19:22:01,Estimated,125.9135,326560.42,227.6,39.26,0.911,448.119,30.9858,0,0,Good,2024-12-06 19:52:01
RD00002705,MTR001504,CUST001504,2022-07-19 03:53:59,Automatic,28.1304,47158.13,229.5,38.15,0.937,167.665,8.8304,,0,Good,-
RD00043730,MTR004856,CUST004856,2023-11-11 15:47:37,Manual,10.2534,402340.43,237.2,40.13,0.812,41.374,3.395,0,0,Good,2023-11-11 15:54:37
RD00044345,  MTR003975,CUST003975,2022-07-31 13:10:24,0,0.2877,395520.46,226.6,13.41,0.885,1.064,0.1113,0,0,Good,2022-07-31 13:32:24
RD00005068,MTR002383,CUST002383,2024-11-20 12:14:24,Automatic,15.111,485948.7,241.9,-,0.964,60.342,3.7486,0,0,Good,2024-11-20 12:19:24
RD00019949,MTR003688,CUST003688,2022-01-19 12:28:16,Estimated,2.0331,372833.46,216.5,0.84,0.731,7.046,0.2721,0,0,Good,2022-01-19 12:45:16
RD00000541,MTR003579,CUST003579,2023-07-21 18:47:53,NULL,2.471,237175.79,234.8,30.29,0.956,13.641,0.9508,0,0,Good,2023-07-21 18:56:53
RD00004588,MTR003440,CUST003440,2022-07-25 15:15:33,Automatic,1.6327,72664.76,245.1,49.98,0.974,8.6,0.5729,0,0,Good,2022-07-25 15:20:33
RD00044636,MTR003855,CUST003855,2024-01-20 13:10:56,Manual,64.3531,,234.4,4.76,0.797,330.964,11.5445,0,0,Good,2024-01-20 13:17:56
RD00033346,MTR004119,CUST004119,2023-07-17 11:19:11,Automatic,4.6799,489638.8,230.2,26.53,0.859,26.975,0.7026,1,0,Good,2023-07-17 11:38:11
RD00049313,  MTR004499,CUST004499,2022-04-07 01:03:32,Automatic,-,67040.02,239.6,18.25,0.882,1.384,0.028,0,0,Good,2022-04-07 01:30:32
RD00036744,MTR002740,CUST002740,2022-02-14 09:28:57,Manual,5.4633,189851.16,NULL,40.9,UNKNOWN,20.621,1.4293,0,0,Invalid,2022-02-14 09:37:57
RD00004743,UNKNOWN,CUST004718,2024-09-18 22:12:29,Manual,1.2586,79933.14,233.2,14.42,0.987,6.353,0.3892,0,0,Good,2024-09-18 22:13:29
RD00043643,MTR002777,CUST002777,2023-08-24 09:48:58,Automatic,1.3469,182930.92,229.4,7.87,0.785,4.249,0.2603,0,1,Estimated,2023-08-24 09:56:58
RD00040463,0,CUST004118,2022-01-11 11:50:44,Manual,0.6459,"103991,97",217.7,2.06,0,2.453,0.235,0,0,Good,2022-01-11 12:17:44
RD00032512,MTR003715,CUST003715,2022-01-17 04:34:52,Automatic,0.1315,419336.17,236.3,49.64,0.861,0.405,0.0215,0,0,Good,2022-01-17 04:54:52
RD00036755,MTR004659,CUST004659,2023-12-09 21:04:23,Automatic,,222462.8,231.0,47.68,0.731,10.123,0.6912,-,0,Good,2023-12-09 21:20:23
RD00002062,MTR003354,CUST003354,2024-10-28 11:21:24,Automatic,1.141,459844.65,245.9,NULL,0.749,6.255,0.1346,N/A,0,Good,2024-10-28 11:30:24
RD00014948,MTR001922,CUST001922,2022-01-02 01:40:16,Estimated,2.4936,282970.1,229.1,36.19,0.818,14.36,0.4889,0,0,Good,2022-01-02 01:50:16
RD00030948,MTR002638,CUST002638,1652572800,Automatic,,268554.13,233.5,43.91,0.9,3.304,0.0914,0,0,Good,2022-05-15 15:10:06
RD00002046,MTR001112,CUST001112,2024-05-21 07:45:21,N/A,2.6173,408063.29,226.6,12.49,0.851,15.299,1.0229,0,0,Good,2024-05-21 08:11:21
RD00020016,MTR001610,CUST001610,2024-05-05 13:52:56,Automatic,0.6188,301183.41,219.2,49.18,0.916,2.459,0.1087,0,0,Good,2024-05-05 14:22:56
RD00005089,MTR001283,CUST001283,2023-10-19 06:37:07,Revised,2.7107,258031.56,,24.37,N/A,11.556,0.9223,0,0,Good,2023-10-19 06:38:07
RD00017109,MTR004128,CUST004128,2024-02-19 18:45:49,Automatic,20.0218,409271.24,233.2,13.73,0.781,,N/A,0,,Good,2024-02-19 19:13:49
RD00012227,MTR003639,CUST003639,2023-05-15 07:25:05,Automatic,0.4017,376609.58,252.1,32.13,0.821,1.839,0.0642,0,0,Invalid,15/05/2023
RD00033226,MTR003544,CUST003544,2022-09-13 19:02:57,Manual,3.1953,123537.11,232.7,39.72,0.707,16.621,0.3964,0,0,N/A,2022-09-13 19:28:57
RD00026241,MTR001761,CUST001761,2024-01-08 07:37:26,Automatic,1.0984,67026.02,229.8,26.03,0.92,4.4,,0,0,Invalid,2024-01-08 07:53:26
RD00026032,MTR001811,CUST001811,2023-09-08 05:10:28,Manual,1.1437,476391.55,242.5,6.94,0.787,5.825,0.3841,-,0,Estimated,2023-09-08 05:25:28
RD00029901,MTR004865,CUST004865,2023-02-18 02:29:44,Automatic,0.9998,274192.46,228.7,,0.903,5.858,0.3831,0,0,Suspect,2023-02-18 02:31:44
RD00012157,MTR099387,CUST003470,2022-07-12 20:39:39,Automatic,28.5796,145873.05,233.1,3.08,0.919,169.846,9.8591,0,1,Good,2022-07-12 20:57:39
RD00036637,MTR000157,CUST000157,2023-02-10 09:21:09,Revised,0.3672,492353.5,NULL,40.32,0.918,1.536,0.0923,0,0,Good,2023-02-10 09:51:09
RD00002871,MTR002313,CUST002313,-,Manual,0.2388,493958.44,,5.8,0,1.212,0.044,0,,,2024-02-27 00:52:23
RD00044129,MTR004786,CUST004786,2023-11-06 14:27:57,Automatic,0.5049,156260.83,232.3,19.16,0.829,2.916,0.1575,0,1,good,2023-11-06 14:46:57
RD00041950,MTR003943,CUST003943,2022-08-30 13:04:17,Automatic,0.0370882,25494.73,226.8,46.2,0.752,182.956,9.0148,0,0,Good,1661817600
RD00033350,MTR002809,CUST002809,2022-09-05 04:33:03,Automatic,1.3293,428991.87,233.7,39.11,0.816,4.842,0.166,0,0,Good,2022-09-05 04:42:03
RD00010325,MTR000417,CUST000417,2024-04-11 11:39:28,Estimated,6.0109,245169.41,N/A,46.95,0.925,UNKNOWN,0.6973,0,0,Good,2024-04-11 12:02:28
RD00006870,MTR004400,NULL,15-11-2023,Automatic,9.2779,77702.67,235.9,37.85,0.782,33.641,1.7095,0,0,Good,2023-11-15 05:21:33
RD00029689,MTR004434,CUST004434,2023-06-08 01:07:27,Manual,0.3302,121628.6,220.3,21.15,0.814,1.199,0.1276,0,N/A,UNKNOWN,2023-06-08 01:36:27
RD00035065,MTR002761,CUST002761,2022-09-01 16:57:25,Automatic,47174.29,213979.15,230.8,16.69,0.828,596.915,34.6155,0,0,Good,2022-09-01 17:09:25
RD00011093,MTR003244,CUST003244,2023-07-28 21:30:50,Automatic,2.5493,197386.74,219.8,15.45,0.769,10.498,0.4367,0,0,Good,2023-07-28 21:48:50
RD00049367,MTR000138,CUST000138,2023-05-15 14:12:57,Automatic,2.3165,59413.59,234.3,35.69,0.979,13.438,0,0,0,Good,2023-05-15 14:31:57
RD00007131,  MTR000306,CUST000306,2023-07-18 23:51:42,Automatic,7.5534,344052.14,236.7,20.77,0.871,41.013,1.6973,0,0,Good,2023-07-19 00:13:42
RD00029608,MTR003733,CUST003733,1649548800,Revised,181.2018,37489.63,234.2,25.57,0.843,891.695,21.6823,0,0,Good,2022-04-10 02:36:01
RD00008305,MTR003201,CUST003201,2023-07-12 11:04:22,Estimated,2.4206,373111.04,216.3,12.82,N/A,11.318,0.4555,0,0,Good,2023-07-12 11:30:22
RD00015874,MTR002382,CUST002382,2024-11-27 14:50:33T00:00:00Z,Automatic,1.0482,341390.34,NULL,17.94,0.844,4.763,0.3876,0,0,Good,27/11/2024
RD00037157,MTR004580,CUST004580,2022-04-06 23:24:50,Automatic,0.9583,422093.44,244.6,37.17,0.95,,UNKNOWN,0,0,Good,2022-04-06 23:50:50
RD00036439,MTR002823,CUST002823,2023-11-06 08:46:50,Automatic,0,418420.82,230.1,40.78,0.831,2.985,0.0966,0,0,Good,2023-11-06 09:11:50
RD00046166,MTR004498,  CUST004498,2024-06-28 20:33:09,Manual,10.622,386460.18,235.0,,0.95,41.895,3.6869,0,0,Good,2024-06-28 20:52:09
RD00003812,MTR002363,CUST002363,2023-01-01 01:48:47,Automatic,3.3936,-,235.7,26.72,0.908,17.718,0.5371,NULL,0,Good,2023-01-01 02:02:47
RD00025475,MTR001295,CUST001295,2024-12-04 00:03:50,Manual,1.0334,452046080.0,229.8,4.09,0.85,3.541,0.3885,0,0,Good,2024-12-04 00:28:50
RD00002850,MTR002399,CUST002399,2024-03-20 18:21:55,Automatic,7.1,275703.68,216.6,37.82,0.966,31.269,,0,0,Good,2024-03-20 18:42:55
RD00009413,MTR000546,CUST000546,2022-09-29 09:55:58,Automatic,0.77,377547.77,245.0,4.23,0.739,4.454,0.1432,0,0,Good,2022-09-29 09:58:58
RD00022620,MTR000823,  CUST000823,2023-06-16 18:22:04,Automatic,21.6291,70122.73,223.9,15.99,0.756,97.098,N/A,0,0,Good,2023-06-16 18:45:04
RD00022526,MTR000586,CUST000586,2024-03-24 04:23:51,Estimated,0.2802,80973.33,219.2,6.31,0.796,1.277,0.0916,,1,Good,2024-03-24 04:28:51
RD00037701,MTR004914,CUST004914,2024-05-17 07:23:27,Manual,11.6803,206902.22,239.7,22.82,0.972,45.174,2.6239,,0,Suspect,2024-05-17 07:34:27
RD00023338,MTR003419,CUST003419,2024-11-24 05:56:13,Estimated,1.0699,344389.32,228.0,20.62,0.73,5.142,0.2888,0,1,Good,2024-11-24 06:08:13
RD00002170,MTR002876,CUST002876,2022-09-23 10:13:06,Revised,"2,7835",368971.87,245.6,23.36,0.82,11.685,0.6413,0,0,Good,2022-09-23 10:17:06
RD00031562,MTR001255,CUST001255,2024-09-13 05:10:38T00:00:00Z,Estimated,5.8838,315675.37,221.0,9.08,0.941,27.814,0.6484,N/A,0,Good,2024-09-13 05:36:38
RD00004377,MTR099364,CUST004874,04-12-2022,Automatic,2.5348,381096.88,222.7,36.31,0.867,13.43,0.877,0,0,Good,2022-12-04 20:39:31
RD00007037,MTR000139,CUST000139,2022-01-24 00:08:00,Manual,0.878,494850.83,UNKNOWN,15.66,,,0.2974,0,0,Good,2022-01-24 00:09:00
RD00039532,MTR002688,CUST002688,,Automatic,211.3411,293012.54,NULL,16.11,0.808,999.196,64.9724,0,0,Good,2023-07-09 08:36:28
RD00026141,MTR004223,CUST004223,2023-04-20 17:37:12,Manual,2.0769,490321.62,-,14.29,0.989,11.384,NULL,0,0,Estimated,2023-04-20 17:59:12
RD00023926,MTR004433,CUST004433,2024-11-08 01:16:53,Automatic,1.703,203294.94,212.9,22.75,0.768,8.391,0.2135,0,,Estimated,2024-11-08 01:40:53
RD00031911,MTR004895,CUST004895,2024-10-18 11:04:15,AUTOMATIC,4.333,257864.51,213.2,10.79,0.958,19.84,1.5283,0,0,Suspect,
RD00030033,MTR003991,  CUST003991,2022-12-02 20:25:36,Automatic,NULL,188441.77,227.5,NULL,0.986,28.066,1.006,0,0,Good,1669939200
RD00002251,MTR002167,CUST002167,2022-02-13 16:23:13,Manual,19.6329,99845.27,225.1,13.65,0.866,110.889,5.3485,0,0,Good,2022-02-13 16:27:13
RD00032173,MTR001604,CUST001604,2022-09-01 14:33:23,Automatic,2.5779,421904.73,236.0,16.14,0.71,14.649,0,0,0,GOOD,2022-09-01 14:44:23
RD00039680,MTR004070,CUST004070,2022-05-22 04:18:45,Estimated,0.6719,"81814,43",240.2,11.96,0.794,2.475,0.2662,0,0,Invalid,2022-05-22 04:42:45
RD00006307,MTR000249,-,2024-09-14 01:00:29,Automatic,0.608,477035.16,239.0,1.63,0.918,3.004,0.2405,0,0,good,2024-09-14 01:07:29
RD00018340,MTR003726,CUST003726,2023-10-17 04:04:24,Automatic,0.2823,363779.22,243.6,17.23,0.885,1.641,-,0,N/A,Good,2023-10-17 04:18:24
RD00028642,MTR000353,N/A,2022-11-07 20:28:05,Automatic,1.2412,382252.39,235.0,37.84,0.904,7.054,0.3984,0,0,Estimated,0
RD00043044,MTR002074,CUST002074,2023-12-18 16:51:11,Automatic,0.8169,213912.88,233.2,35.51,0.786,2.636,0.2307,,0,Good,2023-12-18 17:01:11
RD00019680,MTR001367,CUST001367,2024-06-14 05:23:27,Automatic,9.4349,225137.92,246.2,22.47,0.703,36.377,1.5898,0,0,Good,2024-06-14 05:29:27
RD00031236,MTR002105,CUST002105,2023-09-16 16:18:13,Estimated,2.5663,174340.34,243.9,35.49,0.718,11.544,0.6134,0,0,Good,2023-09-16 16:31:13
RD00021367,MTR003950,CUST003950,2022-02-01 14:21:49,Manual,155.6806,155718.45,231.2,11.87,0.805,620.255,57.5402,0,0,Good,2022-02-01 14:22:49
RD00019898,MTR000992,CUST000992,2023-01-06 06:05:57,Automatic,26.3728,315155.96,226.8,N/A,0.913,102.675,6.593,0,0,Good,2023-01-06 06:25:57
RD00015897,MTR004591,CUST004591,2024-02-06 13:59:58,Manual,NULL,195301.33,222.9,5.49,0.762,78.578,2.1861,0,0,Good,2024-02-06 14:06:58
RD00042575,MTR001611,CUST001611,2022-09-09 17:22:13,Automatic,-,87204.57,225.3,0.86,0.996,9.243,0.7453,0,1,Good,2022-09-09 17:38:13
RD00001819,MTR003621,CUST003621,2024-06-18 03:55:21,Automatic,0.8937,131731.91,217.3,20.54,0.996,5.336,0.2347,0,0,Good,2024-06-18 04:07:21
RD00012035,MTR001385,CUST001385,2024-08-22 07:20:03,,,32337.23,212.4,15.21,0.909,962.585,N/A,0,0,Good,2024-08-22 07:27:03
RD00000336,MTR002156,CUST002156,2024-05-25 18:38:45,Automatic,3.3305,265363.28,231.4,11.61,0.769,14.811,0.4048,0,0,Good,2024-05-25 18:44:45
RD00009162,MTR000304,CUST000304,2023-03-07 20:52:34,Revised,0.7956,272735.11,230.6,27.94,0.91,4.321,0.1384,0,0,Good,2023-03-07 21:02:34
RD00032197,MTR004054,CUST004054,2022-04-02 17:40:12,Automatic,18.5107,415647.72,239.9,0.94,0.868,67.923,6.4774,0,0,Good,2022-04-02 18:08:12
RD00044854,MTR002040,CUST002040,2023-06-08 04:08:45,Automatic,0.5697,20079.66,232.5,35.99,0.999,2.326,0.0935,0,0,Good,2023-06-08 04:26:45
RD00019610,MTR003215,CUST003215,2022-10-23 22:18:40,Automatic,21.5983,169906.87,221.8,16.17,0.84,88.867,6.5679,0,0,Good,2022-10-23 22:45:40
RD00011661,MTR000466,CUST000466,2024-07-20 01:04:35,Estimated,1.325,190139.7,226.1,43.22,0.728,5.924,0.4512,0,0,Good,2024-07-20 01:20:35
RD00006801,  MTR000120,0,2023-01-17 13:16:40,Automatic,23.614,485049.5,232.7,18.27,0.75,85.815,5.5175,0,0,Good,2023-01-17 13:34:40
RD00026486,MTR001735,UNKNOWN,2022-05-16 23:24:54,Manual,0.8103,421682.38,209.7,48.36,0.742,2.747,0.2395,0,0,Estimated,2022-05-16 23:53:54
RD00012854,MTR004003,CUST004003,2023-03-13 13:38:22,Estimated,0.7453,213393.6,233.9,25.51,0.73,2.565,N/A,0,0,Good,13-03-2023
RD00049200,MTR000803,CUST000803,2022-01-18 05:03:24,Automatic,0.7104,436818.3,231.1,33.46,0.963,3.548,0.1331,0,0,Good,2022-01-18 05:17:24
RD00026103,MTR003826,CUST003826,2023-07-24 17:48:30,Automatic,2.1589,298211.36,232.8,6.54,0.796,8.525,0.315,1,0,Invalid,2023-07-24 18:08:30
RD00038360,MTR004361,CUST004361,2022-12-04 11:08:00,Automatic,0.7849 kWh,235460.19,224.9,7.59,0.868,3.364,0.2487,1,UNKNOWN,Good,2022-12-04 11:32:00
RD00027368,MTR004985,CUST004985,2024-11-08 06:39:12,Automatic,1.1385,438305.18,232.1,34.11,0.818,6.429,0.3685,0,0,Good,2024-11-08 07:03:12
RD00011890,MTR002768,CUST002768,2022-02-23 15:54:26,Automatic,1.899,427509.01,,6.57,0.869,9.151,0.4342,0,0,Good,-
RD00020675,MTR003336,CUST003336,2022-03-20 09:45:06,Estimated,2.4167,344662.87,221.7,48.27,0.815,11.314,0.8878,0,0,Good,2022-03-20 09:57:06
RD00030707,MTR001266,CUST001266,2024-06-06 01:42:46,Automatic,13.5827,211365.39,243.3,41.27,0.916,49.302,4.0046,0,0,Good,2024-06-06 01:52:46
RD00005234,MTR000261,CUST000261,2024-04-10 06:39:40,Automatic,6.7098,434004.73,,42.06,0.821,NULL,0.6847,0,0,Estimated,2024-04-10 06:59:40
RD00019901,MTR003308,CUST003308,2023-05-16 17:21:52,Estimated,4.9875,167626.87,232.5,27.46,0.785,18.752,1.0751,0,0,Good,2023-05-16 17:30:52
RD00007869,MTR000944,CUST000944,UNKNOWN,Estimated,1.6902,60834.65,221.4,25.43,UNKNOWN,9.882,0.6167,0,0,Invalid,2024-10-28 09:21:05
RD00040693,MTR000152,CUST000152,2022-06-25 21:38:14,Manual,3.2019,277176.07,241.1,8.05,0.751,,1.1859,0,0,Good,2022-06-25 21:56:14
RD00040021,MTR001406,CUST001406,2023-08-25 18:49:48,Automatic,9.5335,29360.44,239.8,6.75,0.898,43.711,2.7165,0,0,Good,2023-08-25 18:58:48
RD00011048,MTR001394,CUST001394,2022-02-08 01:09:00,Automatic,1.0833,239649.19,233.9,4.23,0.769,4.73,0.3596,0,0,Good,2022-02-08 01:33:00
RD00020264,MTR001828,CUST001828,N/A,Automatic,2.0056,455101.46,239.0,23.76,0.762,11.138,-,0,0,Good,2024-02-01 10:37:48
RD00015840,MTR001031,CUST001031,2023-11-12 04:28:41,Manual,0.6358,380775.87,237.9,21.37,0.915,2.004,0.0865,0,0,Good,2023-11-12 04:33:41
RD00020458,MTR001621,CUST001621,2024-12-06 15:21:09,Estimated,1.8159,104652.74,229.2,11.31,0.991,10.089,0.2835,0,0,-,2024-12-06 15:23:09
RD00000943,MTR000520,CUST000520,2023-02-01 07:54:50,Estimated,4.7037,309936.26,219.7,3.04,0.944,26.052,1.3967,0,0,Good,2023-02-01 08:13:50
RD00006121,MTR003367,CUST003367,2022-10-17 17:59:36,Automatic,128.2301,223825.82,237.2,45.94,0.771,389.3,17.1451,0,0,Good,2022-10-17 18:28:36
RD00019435,MTR003859,CUST003859,2022-07-14 10:58:20,Automatic,1.0113,341093.09,229.1,33.0,0.991,3.592,0.3623,0,0,Good,2022-07-14 11:05:20
RD00004589,MTR001426,CUST001426,2022-01-21 13:06:27,Automatic,0.5116,47772.23,234.8,35.23,0.816,1.714,0.1849,0,0,GOOD,2022-01-21 13:19:27
RD00011262,MTR099401,CUST004391,2024-11-15 14:15:37,Manual,1.4189,268921.64,224.2,39.61,0.852,8.115,0.4408,0,0,Good,2024-11-15 14:31:37
RD00037289,MTR004673,CUST004673,2023-03-04 21:09:22,Revised,19.714,-,241.0,,0.806,89.397,3.4006,0,0,Good,2023-03-04 21:14:22
RD00041982,MTR000302,CUST000302,-,Automatic,21.1427,"269296,44",215.7,45.78,0.716,109.538,4.0176,0,0,Estimated,2023-04-09 15:10:53
RD00038565,MTR000544,CUST000544,NULL,Automatic,3.1351,467745.25,227.3,45.47,0.894,11.15,1.0296,0,0,good,2023-12-02 19:03:23
RD00036639,MTR003762,CUST003762,2023-04-19 16:32:05,Manual,3.5422,115602.77,230.1,15.26,0.767,20.74,-,0,0,Suspect,2023-04-19 16:51:05
RD00034135,MTR003679,CUST003679,2023-08-28 10:18:14,Automatic,13.3133,240466.13,227.4,36.98,0.935,53.458,4.9952,0,0,,2023-08-28 10:21:14
RD00021785,MTR004669,CUST004669,2023-12-03 20:08:46,Automatic,0.5827,17.71149,232.9,48.28,0.824,1.834,0.1855,0,0,Good,2023-12-03 20:16:46
RD00037707,MTR003613,NULL,2022-12-27 02:46:30,Automatic,0.7211,129350.37,229.7,20.92,0.734,UNKNOWN,0.2819,0,0,Estimated,2022-12-27 03:05:30
RD00032285,MTR002281,CUST002281,2024-06-28 15:19:36,Automatic,9.2695,14913.57,241.3,47.33,0.764,41.407,3.2783,0,0,Good,2024-06-28 15:45:36
RD00047305,MTR002346,CUST002346,2022-04-08 07:23:19,automatic,2.1321,218335.52,230.4,38.51,0.863,12.327,0.2629,0,0,Good,2022-04-08 07:27:19
RD00009824,MTR001606,CUST001606,2023-10-25 05:19:20,AUTOMATIC,0.1437,486135.84,218.9,36.98,0.844,0.744,0.0188,0,0,Good,2023-10-25 05:40:20
RD00020734,MTR004394,CUST004394,2022-10-27 09:56:53,Automatic,0.8145,441917.25,221.8,14.91,0.722,3.41,0.2235,0,0,Good,2022-10-27 10:05:53
RD00033438,MTR001231,CUST001231,2022-03-21 16:22:21,Automatic,0.7685,275986.99,250.6,12.4,0.836,3.73,0.2573,0,UNKNOWN,estimated,2022-03-21 16:29:21
RD00013532,MTR000006,CUST000006,2024-04-24 18:09:54,Automatic,1.376,414240.05,242.5,47.85,0.833,7.24,0.3491,0,0,Good,2024/04/24 18:22:54
RD00030993,MTR003575,CUST003575,2023-10-02 00:01:24,Automatic,,352620.86,219.1,,0.919,23.926,1.987,0,0,ESTIMATED,NULL
RD00022586,MTR000137,  CUST000137,2024-01-12 03:46:26,Automatic,0.4529,286117.58,238.7,34.66,NULL,1.671,0.0692,0,0,-,2024-01-12 04:00:26
RD00009717,MTR003768,CUST003768,2024-09-03 22:07:21,Manual,1.6672,217060.41,229.8,11.4,0.793,5.104,0.5674,0,0,Good,2024-09-03 22:10:21
RD00038718,MTR001838,CUST001838,2022-07-30 18:01:49,Automatic,0.4478,472118.92,251.6,15.2,0.978,1.948,0.1207,0,0,-,2022-07-30 18:13:49
RD00026412,MTR000945,CUST000945,2023-10-30 01:18:25,Automatic,3.2473,317984.76,,45.59,0.908,19.025,0.432,0,0,Estimated,2023-10-30 01:40:25
RD00046443,MTR000748,CUST000748,2022-03-07 08:14:06,Automatic,1.5969,99558.3,212.0,47.06,0.728,6.086,0.5055,0,0,Invalid,2022-03-07 08:33:06
RD00046367,  MTR002503,CUST002503,2022-05-14 06:49:57,Automatic,16.5467,15894.11,211.9,23.75,0.925,95.697,3.2926,0,0,Good,2022-05-14 07:12:57
