bill_id,customer_id,meter_id,rate_plan_id,billing_period_start,billing_period_end,bill_date,due_date,units_consumed,peak_units,off_peak_units,bill_base_amount,fixed_charges,tax_amount,total_bill_amount,amount_paid,outstanding_balance,payment_method,payment_date,bill_status,payment_status,previous_balance,subsidy_amount,arrears,created_at,rejection_reason
BILL00016888,CUST002757,MTR002757,RP001,2024-06-01,2024-06-30,2024-07-05,2024-07-23,267.19,97.67,169.11,1269.55,217.12,UNKNOWN,,0.0,1613.61,,,Cancelled,Written Off,1931.88,0,1133.69,2024-07-05 21:54:22,Invalid or missing billing amount
BILL00003879,CUST002774,MTR002774,RP006,2024-03-01,2024-03-31,2024-04-05,2024-04-26,-,2.34,3.5,24.25,297.64,2.43,,,324.33,,,Generated,Disputed,4010.87,178.53,160.47,2024-04-05 12:00:39,Invalid or missing billing amount
BILL00002918,CUST004407,MTR004407,RP002,2024-12-01,2024-12-31,2025-01-05,2025-01-15,69.04,0,44.82,241.64,465.51,24.16,,731.31,0.0,Bank Transfer,2025-01-26,Paid,Unpaid,3641.0,0,,2025-01-05 05:00:40,Invalid or missing billing amount
BILL00012996,CUST002079,MTR002079,UNKNOWN,2024-10-01,2024-10-31,2024-11-05,2024-11-21,250.38,91.64,151.09,1177.09,497.93,117.71,,1792.73,0.0,0,2024-11-12,Paid,Partial,1521.24,0,,2024-11-05 06:08:46,Invalid or missing billing amount
BILL00006060,CUST004808,MTR004808,RP003,2023/01/01,2023-01-31,2023-02-05,,341.56,153.29,228.07,1740.92,370.49,174.09,,2285.5,0.0,Online,,Paid,Paid,1636.05,0,351.58,2023-02-05 14:11:18,Invalid or missing billing amount
BILL00019569,CUST001868,MTR001868,RP002,2023-04-01,2023-04-30,,2023-05-27,2631.73,994.71,,20969.71,487.97,2096.97,,23554.65,0.0,Online,2023-05-25,Paid,Disputed,2986.11,0,,2023-05-05 18:39:22,Invalid or missing billing amount
BILL00010379,CUST003931,MTR003931,RP005,2024-12-01,2024-12-31,2025-01-05,2025-01-19,29803.42,10168.31,17249.6,251929.07,287.3,25192.91,,277409.28,0.0,Cheque,2025-01-19,Paid,Disputed,2603.36,,1245.15,2025-01-05 10:39:27,Invalid or missing billing amount
BILL00011108,CUST003284,MTR003284,RP004,2024-10-01,2024-10-31,,2024-11-22,1887.68,755.55,978.91,14645.28,125.96,1464.53,,0.0,16235.77,,,Sent,paid,2980.71,0,718.05,2024-11-05 10:14:18,Invalid or missing billing amount
BILL00004562,CUST001369,MTR001369,RP005,2024-05-01,2024-05-31,2024-06-05,2024-06-22,352.88,135.44,202.35,1820.16,268.77,182.02,,2270.95,0.0,Bank Transfer,2024-06-19,Paid,Disputed,1618.35,70.28,1619.92,2024-06-05 13:39:29,Invalid or missing billing amount
BILL00002817,CUST000117,MTR000117,RP001,2024-02-01,2024-02-29,2024-03-05,2024-03-23,17641.04,8619.33,11010.57,148548.84,0,14854.88,,0.0,163633.76,,,Overdue,Disputed,4693.92,0,137.65,2024-03-05 04:46:46,Invalid or missing billing amount
BILL00015077,CUST000596,MTR000596,RP001,2023-11-01,2023-11-30,,2023-12-18,2165.74,-,1307.71,17008.79,257.93,1700.88,,0.0,18967.6,,,Overdue,Paid,1724.43,0,1682.67,2023-12-05 10:43:11,Invalid or missing billing amount
BILL00024527,CUST004217,MTR004217,RP005,2023-06-01,2023-06-30,2023-07-05,2023-07-28,2642.2,1001.52,1479.69,21058.7,365.7,2105.87,,0.0,23530.27,,,Disputed,Disputed,3138.63,0,1024.44,2023-07-05 00:01:38,Invalid or missing billing amount
BILL00009956,CUST001174,MTR001174,RP005,2023-06-01,2023-06-30,2023-07-05,2023-07-16,1723.09,822.93,943.3,13246.26,323.84,1324.63,,0.0,14894.74,,,Revised,Partial,1742.2,0,177.79,2023-07-05 10:04:25,Invalid or missing billing amount
BILL00003916,CUST002747,MTR002747,RP004,2024-03-01,2024-03-31,2024-04-05,2024-04-27,219.97,83.74,145.64,1009.84,400.17,100.98,,1510.98,0.0,Bank Transfer,,Paid,,1469.27,85.75,266.02,,Invalid or missing billing amount
BILL00013116,CUST004691,MTR004691,RP005,2024-04-01,2024-04-30,2024-05-05,2024-05-29,67.02,21.55,41.66,234.57,296.82,23.46,,0.0,554.85,,,Revised,Partial,4269.59,155.48,1776.62,,Invalid or missing billing amount
BILL00012592,CUST000450,MTR000450,RP003,2024-06-01,2024-06-30,,,2142.19,1049.52,1086.91,16808.61,173.69,1680.86,,0.0,18663.17,,,Generated,Paid,4076.29,0,258.95,2024-07-05 05:25:48,Invalid or missing billing amount
BILL00023165,CUST004010,MTR004010,RP005,2024-07-01,2024-07-31,2024-08-05,2024-08-27,351.74,124.42,236.72,1812.18,281.96,181.22,,0.0,2275.36,,,Generated,Partial,918.78,39.51,688.11,2024-08-05 04:26:44,Invalid or missing billing amount
BILL00019287,CUST004420,MTR004420,RP004,2024-09-01,2024-09-30,2024-10-05,2024-10-17,35405.7,14748.87,19112.07,299548.45,350.68,29954.84,,329853.97,0.0,Mobile App,2024-10-08,Paid,Partial,3924.71,0,1118.42,2024-10-05 18:37:14,Invalid or missing billing amount
BILL00008737,CUST002594,MTR002594,RP005,2024-03-01,2024-03-31,2024-04-05,2024-04-28,2642.82,1286.14,1375.51,21063.97,308.32,2106.4,,0.0,23478.69,,,Disputed,Overdue,1878.99,0,924.94,2024-04-05 09:20:24,Invalid or missing billing amount
BILL00021555,CUST003379,MTR003379,RP003,2023-12-01,2023-12-31,2024-01-05,2024-01-28,215.64,84.5,122.02,986.02,436.79,98.6,,0.0,1521.41,,,Overdue,Overdue,4689.04,126.94,1826.21,2024-01-05 03:08:52,Invalid or missing billing amount
BILL00012463,CUST002150,MTR002150,RP001,2023-03-01,2023-03-31,2023-04-05,2023-04-26,358.65,175.41,,1860.55,201.37,186.05,,2247.97,0.0,Cash,2023-04-23,Paid,Partial,3947.53,104.25,1604.5,2023-04-05 04:47:19,Invalid or missing billing amount
BILL00017379,CUST001239,MTR001239,RP006,2023-11-01,2023-11-30,2023-12-05,,34174.88,13187.73,22741.76,289086.48,363.87,28908.65,,,318359.0,,,Sent,Paid,2197.38,0,308.53,2023-12-05 22:57:46,Invalid or missing billing amount
BILL00019693,CUST000789,MTR000789,RP005,2024-04-01,2024-04-30,2024-05-05,,96.08,41.61,50.49,336.28,499.6,33.63,,869.51,0.0,Mobile App,2024-05-14,Paid,Overdue,2504.6,0,1709.9,2024-05-05 10:54:38,Invalid or missing billing amount
BILL00019845,CUST004045,MTR004045,RP004,2023-06-01,2023-06-30,2023-07-05,2023-07-28,120.61,57.63,80.71,463.36,313.85,46.34,,0.0,823.55,,,Disputed,Unpaid,764.57,UNKNOWN,1996.44,2023-07-05 05:50:58,Invalid or missing billing amount
BILL00018775,CUST003963,MTR003963,RP001,2024-06-01,2024-06-30,,2024-07-22,UNKNOWN,295.1,605.47,6519.45,325.08,,,0.0,7496.48,,,Disputed,Written Off,4632.52,98.92,1384.66,2024-07-05 17:27:25,Invalid or missing billing amount
BILL00001291,CUST003666,MTR003666,RP006,2023-06-01,2023-06-30,2023-07-05,2023-07-27,323.13,140.58,200.38,1611.91,484.8,161.19,,2257.9,0.0,auto debit,2023-08-07,Paid,Written Off,1924.48,101.51,377.14,2023-07-05 06:53:16,Invalid or missing billing amount
BILL00019569,CUST001868,MTR001868,RP002,2023-04-01,2023-04-30,,2023-05-27,2631.73,994.71,,20969.71,487.97,2096.97,,23554.65,0.0,Online,2023-05-25,Paid,Disputed,2986.11,0,,2023-05-05 18:40:08,Invalid or missing billing amount
BILL00022550,CUST000311,MTR000311,RP004,2024-07-01,2024-07-31,2024-08-05,2024-08-24,267.97,97.05,145.98,1273.84,232.57,127.38,,0.0,1633.79,,,Revised,Disputed,1761.94,84.75,727.83,2024-08-05 17:26:24,Invalid or missing billing amount
BILL00000961,CUST003787,MTR003787,RP006,2024-02-01,2024-02-29,2024-03-05,2024-03-17,255.88,81.68,138.27,1207.34,62.01,120.73,,,0.0,Bank Transfer,2024-03-24,Paid,Overdue,1109.77,111.29,371.25,2024-03-05 10:11:19,Invalid or missing billing amount
BILL00016899,CUST004473,MTR004473,RP002,2023-12-01,2023-12-31,2024-01-05,2024-01-24,302.75,122.62,152.19,1469.25,247.82,146.93,,1864.0,0.0,Auto Debit,2024-01-10,Paid,Paid,3097.15,191.92,150.9,,Invalid or missing billing amount
BILL00009400,CUST003572,MTR003572,RP005,2024-02-01,2024-02-29,,2024-03-20,240.26,104.63,136.21,1121.43,255.64,112.14,,0.0,1489.21,,,Overdue,Unpaid,197.45,109.93,639.15,2024-03-05 16:25:55,Invalid or missing billing amount
BILL00007704,CUST000215,MTR000215,RP006,2023-12-01,2023-12-31,2024-01-05,2024-01-19,1670.28,612.02,1011.46,12797.38,447.01,1279.74,,14524.13,0.0,Online,2024-01-16,Paid,Unpaid,301.67,0,1521.09,,Invalid or missing billing amount
BILL00002488,CUST099930,MTR001443,RP001,2024-05-01,2024/05/31,2024-06-05,2024-06-29,0.15766,76.86,102.67,667.13,410.74,66.71,,1144.58,0.0,Bank Transfer,2024-06-11,Paid,Written Off,1695.57,126.13,838.71,2024-06-05 23:30:36,Invalid or missing billing amount
BILL00004997,CUST002134,MTR002134,RP003,2024-10-01,2024-10-31,2024-11-05,2024-11-19,26586.67,-,16986.18,224586.69,158.3,22458.67,,0.0,247203.67,,,Generated,Written Off,2716.9,0,984.8,,Invalid or missing billing amount
BILL00020156,CUST000080,MTR000080,RP004,2023-01-01,2023-01-31,2023-02-05,2023-02-24,225.42,72.73,147.6,1039.81,297.1,103.98,,0.0,1440.89,,,Disputed,disputed,818.29,167.31,507.69,2023-02-05 22:45:12,Invalid or missing billing amount
BILL00002124,CUST004673,MTR004673,RP004,2023-09-01,2023-09-30,2023-10-05,2023-10-26,1084.44,487.04,645.44,7817.74,459.82,781.77,,0.0,9059.33,,,Sent,Paid,4328.19,0,617.67,2023-10-05 01:45:48,Invalid or missing billing amount
BILL00011658,CUST003544,MTR003544,-,-,2023-09-30,,2023-10-17,,89.56,0,1231.65,335.56,123.17,,0.0,1690.38,,,Disputed,Partial,3753.71,27.55,1386.82,2023-10-05 22:49:07,Invalid or missing billing amount
BILL00024491,CUST003029,MTR003029,0,2024-12-01,2024-12-31,2025-01-05,2025-01-18,250.72,103.68,161.73,1178.96,452.35,117.9,,1749.21,0.0,Bank Transfer,2025-01-30,Paid,Partial,3120.9,182.49,585.92,2025-01-05 04:46:48,Invalid or missing billing amount
BILL00005621,CUST000582,MTR000582,RP004,2024-03-01,2024-03-31,2024-04-05,2024-04-19,296.27,107.03,201.97,1429.48,302.74,142.95,,0.0,1875.17,,,Sent,PARTIAL,639.04,73.63,854.18,2024-04-05 18:54:38,Invalid or missing billing amount
BILL00000824,CUST000893,MTR000893,RP001,2024-05-01,2024-05-31,2024-06-05,2024-06-17,0,11186.67,16767.37,208823.36,167.79,20882.34,,229873.49,0.0,Auto Debit,,Paid,Partial,,0,925.02,2024-06-05 06:22:41,Invalid or missing billing amount
BILL00024953,CUST002499,MTR002499,RP005,2024-05-01,2024-05-31,2024-06-05,2024-06-30,9461.75,4488.32,5872.36,79024.88,126.13,7902.49,,87053.49,0.0,Online,,PAID,Partial,3018.03,0,968.45,,Invalid or missing billing amount
BILL00005686,CUST000356,MTR000356,RP002,2023-07-01,2023-07-31,2023-08-05,2023-08-18,252.1,92.07,130.95,1186.55,282.33,118.66,,0.0,1587.54,,,Sent,Disputed,1396.71,126.43,331.02,2023-08-05 11:21:18,Invalid or missing billing amount
BILL00003076,CUST003860,MTR003860,0,2024-10-01,2024-10-31,2024-11-05,2024-11-24,215.18,86.63,113.48,983.49,496.11,98.35,,1577.95,0.0,Auto Debit,2024-11-28,Paid,Disputed,3572.06,-,1221.52,2024-11-05 00:17:45,Invalid or missing billing amount
BILL00018666,CUST002127,MTR002127,RP005,2024-09-01,2024-09-30,2024-10-05,,310.32,135.12,,1522.24,205.06,152.22,,1879.52,0.0,,2024-10-16,Paid,,863.93,8.66,838.39,2024-10-05 08:11:03,Invalid or missing billing amount
BILL00002425,CUST000688,MTR000688,RP003,,2024-12-31,2025-01-05,2025-01-20,260.65,117.78,150.86,1233.57,372.76,123.36,,0.0,,,,Disputed,Disputed,3421.15,11.23,,2025-01-05 00:13:52,Invalid or missing billing amount
BILL00012824,CUST001900,MTR001900,RP002,2023-01-01,2023-01-31,2023-02-05,2023-02-19,3181.92,1525.81,2013.19,UNKNOWN,166.57,-,,28377.52,0.0,Bank Transfer,2023-02-11,Paid,Partial,1986.95,0,187.62,2023-02-05 23:42:29,Invalid or missing billing amount
BILL00012149,CUST004834,MTR004834,RP006,2023-05-01,2023-05-31,2023-06-05,2023-06-16,1873.4,888.09,0,14523.9,-,1452.39,,16466.8,0.0,Cheque,,Paid,Disputed,2286.46,0,1406.05,2023-06-05 02:47:56,Invalid or missing billing amount
BILL00004784,CUST002328,MTR002328,RP004,2024-11-01,2024-11-30,2024-12-05,2024-12-30,592.11,182.25,400.73,3632.94,437.62,363.29,,4433.84,0.0,Cheque,2024-12-26,Paid,Overdue,1093.22,0,266.66,2024-12-05 13:50:23,Invalid or missing billing amount
BILL00016462,CUST001633,MTR001633,RP001,2023-06-01,30-06-2023,2023-07-05,2023-07-23,247.74,115.06,142.98,1162.57,424.36,116.26,,1703.19,0.0,Cash,,Paid,Partial,2097.23,77.22,1290.29,2023-07-05 14:03:16,Invalid or missing billing amount
BILL00006327,CUST000367,MTR000367,RP003,2023-10-01,2023-10-31,,2023-11-29,17.49,7.56,12.07,61.21,295.91,6.12,,363.24,0.0,Auto Debit,2023-12-13,paid,Paid,4091.71,0,580.19,,Invalid or missing billing amount
BILL00006571,CUST000817,MTR000817,RP003,2023-12-01,2023-12-31,2024-01-05,2024-01-18,389.11,161.88,230.53,2073.77,475.27,207.38,,2756.42,0.0,Cheque,2024-01-01,Paid,Unpaid,1038.65,0,972.72,2024-01-05 23:54:24,Invalid or missing billing amount
BILL00014009,CUST003984,MTR003984,RP003,2024-12-01,2024/12/31,,2025-01-22,324.9,111.92,216.37,1624.3,235.99,162.43,,0.0,2022.72,,,Generated,Unpaid,3736.41,1.48,490.57,,Invalid or missing billing amount
BILL00014405,CUST000096,MTR000096,RP004,2023-09-01,2023-09-30,2023-10-05,2023-10-26,820.16,387.77,434.0,5571.36,239.62,557.14,,6368.12,0.0,,2023-10-13,Paid,Overdue,876.31,128.04,1389.24,2023-10-05 05:19:27,Invalid or missing billing amount
BILL00023181,CUST002579,MTR002579,RP006,2023-01-01,2023/01/31,2023-02-05,2023-03-02,208.53,63.95,115.75,946.91,315.18,94.69,,1356.79,0.0,,,Paid,Paid,2920.38,183.9,1782.75,2023-02-05 03:58:20,Invalid or missing billing amount
BILL00010097,CUST001574,MTR001574,RP004,2023-12-01,31/12/2023,2024-01-05,2024-01-16,294.29,92.1,169.88,1418.6,431.66,141.86,,1992.11,0.0,Auto Debit,2024-01-01,Paid,Written Off,989.46,65.88,,2024-01-05 00:45:30,Invalid or missing billing amount
BILL00010760,CUST000602,MTR000602,UNKNOWN,2023-05-01,2023-05-31,2023-06-05,2023-06-17,229.12,,133.0,1060.16,95.09,106.02,,1261.27,0.0,Cheque,2023-05-31,Paid,Overdue,0,37.44,,2023-06-05 02:17:56,Invalid or missing billing amount
BILL00014465,CUST004419,MTR004419,RP004,2023-06-01,2023-06-30,2023-07-05,2023-07-26,239.59,95.14,127.3,1117.74,353.87,111.77,,0.0,1583.38,,,Overdue,OVERDUE,222.86,0,7.87,,Invalid or missing billing amount
BILL00016457,CUST001416,MTR001416,RP005,2024-07-01,2024-07-31,2024-08-05,2024-08-18,50.84,20.05,28.89,177.94,101.44,17.79,,297.17,0.0,Cash,2024-08-09,Paid,Paid,2904.46,58.43,1428.35,2024-08-05 09:46:46,Invalid or missing billing amount
BILL00014371,CUST000765,MTR000765,RP004,1677628800,2023-03-31,,2023-04-18,308.5,103.44,195.98,1509.5,326.55,150.95,,1987.0,0.0,Cash,2023-04-26,Paid,Partial,3970.66,192.82,1715.42,,Invalid or missing billing amount
BILL00000941,CUST001244,MTR001244,RP001,2023-12-01,2023-12-31,2024-01-05,2024-01-23,75.59,29.76,,264.56,343.48,26.46,,0.0,634.5,,,Generated,Disputed,114.42,,804.35,2024-01-05 10:54:02,Invalid or missing billing amount
BILL00016372,CUST002352,MTR002352,RP002,2024-07-01,2024-07-31,2024-08-05,,2107.55,807.99,1228.64,16514.18,428.43,1651.42,,0.0,18594.03,,,Disputed,Overdue,1939.36,0,1554.91,,Invalid or missing billing amount
BILL00009357,CUST001420,MTR001420,,2024-11-01,2024-11-30,2024-12-05,2024-12-29,458.83,212.63,307.5,2561.81,481.69,256.18,,0.0,3299.68,,,Generated,Partial,1569.63,64.44,1064.08,2024-12-05 08:40:11,Invalid or missing billing amount
BILL00021071,CUST000677,MTR000677,-,2023-03-01,2023-03-31,2023-04-05,2023-04-21,272.49 kWh,96.31,143.94,1298.7,84.42,129.87,,1512.99,0.0,Cash,2023-04-04,Paid,Unpaid,277.22,6.97,1034.6,2023-04-05 02:12:25,Invalid or missing billing amount
BILL00009083,CUST002632,MTR002632,RP004,2023-03-01,2023-03-31,2023-04-05,2023-04-15,286.05,92.18,185.21,1373.28,126.2,137.33,,0.0,1636.8,,,Overdue,Paid,2396.56,,225.16,2023-04-05 13:14:43,Invalid or missing billing amount
BILL00007016,CUST000143,MTR000143,RP004,2023-08-01,2023-08-31T00:00:00Z,2023-09-05,2023-09-24,270.23,125.57,183.09,1286.27,296.59,128.63,,1711.49,0.0,Mobile App,2023-09-11,,Partial,4064.82,93.92,766.04,,Invalid or missing billing amount
BILL00003705,CUST003848,MTR003848,RP001,2023-07-01,1690761600,2023-08-05,2023-08-24,174.46,,104.13,759.53,,75.95,,0.0,893.54,,,Sent,Partial,,92.49,93.34,2023-08-05 01:43:28,Invalid or missing billing amount
BILL00021666,CUST002872,MTR002872,RP003,2023-06-01,2023-06-30,2023-07-05,2023-07-24,17539.86,6361.57,9266.91,147688.81,434.42,14768.88,,162892.11,0.0,Mobile App,2023-07-12,Paid,Written Off,3195.0,0,1589.04,2023-07-05 16:09:35,Invalid or missing billing amount
BILL00001446,CUST004996,MTR004996,RP002,2023-01-01,2023-01-31,2023-02-05,2023-02-17,324.19,133.65,214.54,1619.33,303.28,161.93,,0.0,2084.54,,,Sent,Disputed,1555.56,174.11,1983.08,2023-02-05 08:04:32,Invalid or missing billing amount
BILL00010789,CUST000274,MTR000274,RP004,2024-09-01,2024-09-30,2024-10-05,2024-10-26,2095.58,942.04,1393.53,16412.43,79.28,1641.24,,0.0,18132.95,,,Overdue,Paid,1309.69,0,15.16,2024-10-05 19:17:05,Invalid or missing billing amount
BILL00010731,CUST002497,MTR002497,RP005,2023-11-01,2023-11-30,2023-12-05,,1286.9,505.96,883.3,9538.65,,953.87,,0.0,10709.23,,,Overdue,Paid,919.19,0,1384.11,2023-12-05 20:04:04,Invalid or missing billing amount
BILL00006253,CUST002768,MTR002768,RP005,2024-09-01,2024-09-30,2024-10-05,2024-10-25,226.47,103.81,131.57,1045.59,186.02,104.56,,0.0,1336.16,,,Revised,Overdue,3226.94,174.09,0,2024-10-05 02:02:33,Invalid or missing billing amount
BILL00018161,CUST003580,MTR003580,RP001,2024-05-01,2024-05-31,2024-06-05,2024-06-19,149.49,58.29,104.5,622.2,341.28,62.22,,1025.69,0.0,Bank Transfer,2024-06-18,Paid,Unpaid,514.52,165.56,832.16,,Invalid or missing billing amount
BILL00010243,CUST002349,MTR002349,RP002,2024-07-01,2024-07-31,2024-08-05,2024-08-19,24032.16,9921.75,13096.48,202873.36,435.7,20287.34,,223596.4,0.0,Cash,2024-08-21,Paid,Unpaid,3048.8,0,588.4,2024-08-05 08:57:23,Invalid or missing billing amount
BILL00024576,CUST004947,,RP003,2023-06-01,2023-06-30,2023-07-05,,380.69,176.87,206.42,,153.56,201.48,,2369.87,0.0,Online,2023-07-15,Paid,Partial,3915.44,166.78,906.95,2023-07-05 04:24:09,Invalid or missing billing amount
BILL00011499,CUST003698,MTR003698,RP003,2024-11-01T00:00:00Z,2024-11-30,2024-12-05,2024-12-24,203.04,91.19,124.0,,155.73,91.67,,1164.12,0.0,UNKNOWN,2025-01-05,Paid,Disputed,305.15,54.82,749.55,2024-12-05 22:23:23,Invalid or missing billing amount
BILL00005633,CUST004367,MTR004367,RP005,,2023-09-30,2023-10-05,2023-10-25,538.78,216.95,319.5,3179.63,416.95,317.96,,0.0,3914.54,,,Overdue,Unpaid,3371.56,0,1889.78,2023-10-05 09:20:57,Invalid or missing billing amount
BILL00006798,CUST000070,MTR000070,RP001,2024-09-01,,2024-10-05,2024-10-19,252.36,119.41,129.6,1187.98,-,118.8,,0.0,1556.39,,,Overdue,Overdue,2756.63,0,69.87,,Invalid or missing billing amount
BILL00015672,CUST002378,MTR002378,,2024-07-01,2024-07-31,2024-08-05,,"216,53",84.71,114.84,990.91,322.34,99.09,,1412.35,0.0,Auto Debit,2024-09-03,Paid,Written Off,985.1,173.86,1449.01,2024-08-05 07:30:58,Invalid or missing billing amount
BILL00024449,CUST002900,MTR002900,RP002,2023-10-01,2023-10-31,2023-11-05,2023-11-19,134.66,48.87,93.24,540.63,60.29,54.06,,654.98,0.0,Mobile App,2023-12-01,,Paid,405.56,193.76,145.27,,Invalid or missing billing amount
BILL00001782,UNKNOWN,MTR004784,RP001,2023-01-01,2023-01-31,2023-02-05,2023-02-15,770.9,382.73,469.7,5152.65,316.43,515.26,,5984.34,0.0,Mobile App,2023-02-11,Paid,Written Off,4664.23,121.26,624.99,2023-02-05 14:29:53,Invalid or missing billing amount
BILL00002372,CUST001294,MTR001294,RP004,2024-12-01,2024-12-31,2025-01-05,2025-01-24,1729.51,658.68,958.64,13300.83,448.15,1330.08,,15079.06,0.0,Cash,2025-01-22,Paid,Partial,1309.13,0,UNKNOWN,2025-01-05 10:51:11,Invalid or missing billing amount
BILL00018683,CUST001753,MTR001753,RP004,2024-06-01,2024-06-30,2024-07-05,2024-07-28,170.36,66.81,111.93,736.98,443.47,73.7,,0.0,1254.15,,,Generated,Paid,103.51,11.47,417.06,2024-07-05 23:48:24,Invalid or missing billing amount
BILL00001555,CUST002139,MTR002139,RP004,2023-08-01,2023-08-31,2023-09-05,2023-09-29,1390.4,427.11,890.21,10418.4,0,1041.84,,11586.59,0.0,Cash,,Paid,Unpaid,2429.1,0,1122.65,2023-09-05 09:24:47,Invalid or missing billing amount
BILL00011923,CUST001036,MTR001036,RP004,2024-10-01,2024-10-31,2024-11-05,,12297.89,0,UNKNOWN,103132.07,150.93,10313.21,,113596.21,0.0,Auto Debit,2024-12-04,Paid,Unpaid,4254.4,0,242.46,2024-11-05 04:49:41,Invalid or missing billing amount
BILL00008547,,MTR000095,RP002,2024-02-01,2024-02-29,2024-03-05,2024-03-27,2602.53,1103.87,1563.73,20721.51,207.39,2072.15,,0.0,23001.05,,,Overdue,Overdue,81.23,0,1234.81,2024-03-05 05:51:25,Invalid or missing billing amount
BILL00008353,CUST002174,MTR002174,,2024-08-01,0,2024-09-05,2024-09-18,1546.76,633.01,,11747.46,352.36,1174.75,,0.0,13274.57,,,Generated,Overdue,1614.06,,1082.24,2024-09-05 21:33:52,Invalid or missing billing amount
BILL00009095,CUST001491,UNKNOWN,RP001,2024-03-01,2024-03-31,2024-04-05,2024-04-16,225.27,103.11,129.38,1038.99,137.88,103.9,,0.0,0.0,,,Overdue,Unpaid,309.72,183.54,798.85,2024-04-05 16:37:54,Invalid or missing billing amount
BILL00015478,CUST099964,MTR002995,RP002,2024-05-01,2024-05-31,2024-06-05,2024-06-27,1859.32,883.4,1208.12,14404.22,408.75,1440.42,,0.0,16253.39,,,Overdue,Paid,3697.62,0,886.3,2024-06-05 05:21:39,Invalid or missing billing amount
BILL00014922,CUST004344,MTR004344,RP004,2024-09-01,2024-09-30,2024-10-05,2024-10-23,34767.49,13540.46,19433.04,294123.66,275.02,29412.37,,323811.06,0.0,Auto Debit,2024-10-26,Paid,Overdue,2558.32,0,1809.76,2024-10-05 21:10:14,Invalid or missing billing amount
BILL00018362,0,MTR001118,RP001,2023-01-01,2023-01-31,2023-02-05,2023-02-17,460.47,166.8,258.71,2573.29,486.27,257.33,,3316.89,0.0,Online,2023-02-11,-,Written Off,1013.05,96.25,138.69,2023-02-05 02:26:40,Invalid or missing billing amount
BILL00024790,CUST001291,MTR001291,RP005,2023-09-01,2023-09-30,,2023-10-19,165.39,-,83.72,UNKNOWN,498.14,70.96,,0.0,1278.74,,,-,Overdue,1121.5,133.94,1891.08,2023-10-05 03:32:16,Invalid or missing billing amount
BILL00017889,CUST002228,MTR002228,RP002,2024-07-01,2024-07-31,2024-08-05,2024-08-20,26096.92,,14724.12,220423.82,486.95,22042.38,,242953.15,0.0,,2024-08-05,Paid,Overdue,1362.89,0,895.14,2024-08-05 06:08:07,Invalid or missing billing amount
BILL00011774,CUST003907,MTR003907,RP004,2024-07-01,2024-07-31T00:00:00Z,2024-08-05,,318.99,147.95,191.16,1582.93,78.46,158.29,,1819.68,0.0,Cash,2024-09-02,UNKNOWN,Partial,3057.61,0,1172.88,2024-08-05 00:54:46,Invalid or missing billing amount
BILL00016435,CUST003212,MTR003212,RP002,2023-12-01,2023-12-31,2024-01-05,2024-01-18,410.54,127.6,276.65,,94.89,222.38,,2541.05,0.0,Auto Debit,2024-01-16,Paid,Overdue,4526.12,11.16,889.05,2024-01-05 15:23:31,Invalid or missing billing amount
BILL00000795,CUST002258,MTR002258,RP001,2024-11-01,2024-11-30,2024-12-05,2024-12-19,233.35,80.47,131.09,1083.42,,108.34,,1327.16,0.0,UNKNOWN,2024-11-29,PAID,Partial,1390.38,0,1122.63,2024-12-05 12:35:01,Invalid or missing billing amount
