read_id,meter_id,customer_id,read_timestamp,read_type,units_consumed,cumulative_reading,voltage_v,current_a,power_factor,peak_demand_kw,reactive_units_kvar,tamper_flag,outage_flag,quality_flag,created_at,rejection_reason
RD00007997,MTR001482,CUST001482,2024-12-29 11:16:56,Automatic,,162037.54,237.5,29.27,0.73,49.804,2.6388,0,0,Good,2024-12-29 11:29:56,Invalid or missing units consumed
RD00037256,MTR004540,CUST004540,2023-05-20 11:57:46,Automatic,,,224.1,21.24,0.989,,0.1409,0,0,Good,2023-05-20 12:20:46,Invalid or missing units consumed
RD00001009,MTR002376,CUST002376,2023-04-11 08:35:36,Automatic,,492450.56,219.9,21.42,0.737,4.63,0.1154,0,0,Good,2023-04-11 08:58:36,Invalid or missing units consumed
RD00045090,MTR001293,CUST001293,2022-06-03 16:55:47,Automatic,,250440.46,238.5,24.77,,480.236,41.1604,0,0,Good,2022-06-03 17:03:47,Invalid or missing units consumed
RD00049232,MTR002512,CUST002512,2022-08-16 14:32:03,Automatic,,237482.83,,32.69,0.849,1.016,0.0994,0,0,estimated,2022-08-16 14:58:03,Invalid or missing units consumed
RD00043216,MTR002036,CUST002036,,Automatic,,323726.63,247.2,46.99,0.866,0.0,0.2972,0,0,Good,2022-11-06 04:02:42,Invalid or missing units consumed
RD00035041,MTR002114,CUST002114,2024-05-16 13:55:12,Automatic,,188578.55,235.1,21.07,,9.533,0.4718,0,0,Good,2024-05-16 14:01:12,Invalid or missing units consumed
RD00011827,-,CUST001629,2024-08-04 04:02:46,Automatic,,293994.39,,12.34,0.95,2.835,,0,1,Good,2024-08-04 04:15:46,Invalid or missing units consumed
RD00044943,MTR002963,CUST002963,2023-12-09 03:45:07,Manual,,345910.98,245.7,36.97,0.812,1.939,0.1246,0,0,Good,2023-12-09 03:46:07,Invalid or missing units consumed
RD00048302,MTR003647,CUST003647,2024-04-20 00:28:25,Automatic,,463092.91,247.2,7.25,0.909,2.535,0.1036,0,0,Good,,Invalid or missing units consumed
RD00023121,MTR000625,CUST000625,2024-11-12 06:08:41,Automatic,,259677.31,232.2,32.47,0.817,105.542,3.5193,0,0,Good,2024-11-12 06:38:41,Invalid or missing units consumed
RD00029891,MTR003462,CUST003462,2022-12-03 20:01:24,Automatic,,443231.85,224.4,46.31,0.814,2.899,0.1592,-,0,Good,2022-12-03 20:11:24,Invalid or missing units consumed
RD00018273,MTR001469,CUST001469,2022-04-27 10:23:57,Automatic,,379112.98,222.2,9.97,0.98,3.823,0.1565,0,0,Good,,Invalid or missing units consumed
RD00005233,MTR003450,CUST003450,2022-02-13 04:01:58,Manual,,355376.33,234.4,48.42,0.908,1.624,0.1019,0,0,Estimated,2022-02-13 04:03:58,Invalid or missing units consumed
RD00010878,MTR002956,CUST002956,2022-11-29 06:41:21,0,,157109.0,268.3,17.74,0.721,933.257,35.012,0,0,GOOD,2022-11-29 06:45:21,Invalid or missing units consumed
RD00045206,,CUST003453,2023-04-28 14:55:52,Estimated,,456352.78,215.6,,0.951,,0.1271,0,0,Good,2023-04-28 15:07:52,Invalid or missing units consumed
RD00021907,MTR003739,CUST003739,2024-10-31 19:37:52,,,174149.18,241.6,1.52,0.903,78.213,4.3318,0,0,Good,2024-10-31 20:04:52,Invalid or missing units consumed
RD00047231,MTR004176,UNKNOWN,2022-12-02 20:29:55,Automatic,,425387.78,,31.35,0.851,3.579,0.3655,0,0,Good,,Invalid or missing units consumed
RD00040963,MTR001449,CUST001449,2024-10-23 01:06:58,Automatic,,320471.48,231.1,18.44,0.758,29.744,1.7996,0,0,Good,2024-10-23 01:31:58,Invalid or missing units consumed
RD00025118,MTR003826,CUST003826,2022-08-08 02:05:36,Automatic,,328251.26,240.0,26.91,0.938,2.401,0.0899,0,0,Good,2022-08-08 02:17:36,Invalid or missing units consumed
RD00019701,MTR000958,CUST000958,2024-08-15 06:09:34,Automatic,,449450.62,227.3,28.03,0.893,,0.6262,0,0,Good,2024-08-15 06:23:34,Invalid or missing units consumed
RD00033550,MTR003958,CUST003958,2024-07-11 13:45:20,Automatic,,431894.23,217.0,17.37,0.765,,9.4959,0,0,Good,2024-07-11 14:02:20,Invalid or missing units consumed
RD00028352,MTR003804,CUST003804,2022-10-30 15:48:48,Manual,,155252.65,226.8,32.98,0.934,0.921,0.0849,0,,Estimated,2022-10-30 16:02:48,Invalid or missing units consumed
RD00006975,MTR003647,CUST003647,2022-07-28 13:41:01,Automatic,,58280.52,229.3,23.83,0.987,10.371,0.4921,0,0,Estimated,2022-07-28 13:55:01,Invalid or missing units consumed
RD00046987,MTR002771,CUST002771,2023-09-16 21:22:58,Manual,,408345.95,221.2,0.24,0.917,13.098,0.4579,0,0,Good,2023-09-16 21:43:58,Invalid or missing units consumed
RD00030562,MTR001312,CUST001312,2022-08-03 11:38:27,Automatic,,281947.68,230.5,2.6,0.0,11.819,0.3432,0,0,Good,2022-08-03 11:50:05,Invalid or missing units consumed
RD00048693,MTR004941,CUST004941,2024-04-15 20:19:49,Estimated,,332371.6,231.5,48.43,0.825,2.622,0.14,0,0,Good,2024-04-15 20:21:49,Invalid or missing units consumed
RD00028223,MTR002999,CUST002999,2022-01-30 18:20:44,Automatic,,32836.54,232.4,22.86,0.795,,0.4139,0,1,Good,,Invalid or missing units consumed
RD00001739,MTR004539,CUST004539,2024-02-28 04:56:57,Manual,,364431.58,237.1,28.58,0.897,3.72,0.3841,0,0,GOOD,2024-02-28 05:18:57,Invalid or missing units consumed
RD00013670,MTR000160,CUST000160,2023-10-06 23:52:13,Automatic,,404711.67,216.1,36.74,0.813,5.053,0.4205,0,0,Good,2023-10-07 00:13:13,Invalid or missing units consumed
RD00003702,MTR004040,CUST004040,2023-07-29 08:35:42,Automatic,,336939.12,238.0,24.06,0.786,90.897,5.4979,0,0,Good,2023-07-29 08:45:42,Invalid or missing units consumed
RD00037098,MTR004536,CUST004536,2023-12-03 22:36:40,Estimated,,246346.66,231.1,10.22,0.768,3.779,0.1085,0,0,Good,2023-12-03 22:52:40,Invalid or missing units consumed
RD00046766,MTR004821,CUST004821,2024-09-29 14:26:15,Automatic,,265340.17,225.4,15.87,0.99,21.671,2.0689,0,0,Good,2024-09-29 14:46:15,Invalid or missing units consumed
RD00016329,MTR001772,CUST001772,2023-08-08 15:12:48,Automatic,,399050.91,234.3,16.48,0.757,10.111,0.5212,0,0,Good,2023-08-08 15:42:48,Invalid or missing units consumed
RD00040980,MTR000568,CUST000568,2023-09-13 16:52:07,Automatic,,445515.68,239.0,28.18,0.985,41.693,2.4583,0,0,Good,,Invalid or missing units consumed
RD00049406,MTR002648,CUST002648,,Manual,,211723.35,233.7,44.63,0.92,11.953,0.2431,0,0,Good,2023-06-28 07:13:50,Invalid or missing units consumed
RD00012069,MTR003866,CUST003866,2024-05-26 18:11:20,Estimated,,365320.23,233.6,31.58,0.723,92.79,6.3427,0,0,Good,2024-05-26 18:39:20,Invalid or missing units consumed
RD00021094,MTR001644,CUST001644,2022-11-02 23:03:24,automatic,,27071.93,247.5,10.23,0.712,0.728,0.0453,,0,Good,,Invalid or missing units consumed
RD00046607,MTR004251,CUST004251,2022-02-25 12:51:52,Automatic,,128807.77,211.3,22.11,0.701,2.324,0.0823,0,0,,2022-02-25 13:08:52,Invalid or missing units consumed
RD00003505,MTR000500,CUST000500,2024-05-20 16:33:06,Manual,,145668.33,233.3,47.89,0.817,97.074,3.6544,0,0,Good,2024-05-20 17:00:06,Invalid or missing units consumed
RD00028395,MTR004409,CUST004409,2023-01-27 12:30:54,-,,187178.6,222.6,38.86,0.915,6.531,0.5491,0,0,Good,2023-01-27 12:31:54,Invalid or missing units consumed
RD00045213,MTR000219,CUST000219,2024-06-04 17:34:13,Automatic,,265992.71,241.8,46.35,0.898,,0.0901,0,0,Good,2024-06-04 17:40:13,Invalid or missing units consumed
RD00008519,MTR000668,CUST000668,2024-03-03 23:37:05,Automatic,,158004.34,0,,0.962,1.637,0.0705,0,0,-,2024-03-03 23:46:05,Invalid or missing units consumed
RD00036643,MTR001269,,2023-01-10 17:01:57,Automatic,,458332.39,232.4,43.07,0.755,1.194,,0,0,Estimated,2023-01-10 17:31:59,Invalid or missing units consumed
RD00043343,MTR003261,CUST003261,2022-06-28 15:37:26,Automatic,,,242.7,25.93,0.764,10.245,0.2629,0,0,UNKNOWN,2022-06-28 15:38:26,Invalid or missing units consumed
RD00018279,MTR001827,CUST001827,2022-02-23 03:14:55,Automatic,,89056.79,225.9,4.42,0.733,1.718,0.0632,1,0,Good,2022-02-23 03:35:55,Invalid or missing units consumed
RD00038211,MTR004899,CUST004899,2023-02-05 11:42:12,Estimated,,477824.52,238.9,42.36,0.819,2.41,0.1941,,0,Good,2023-02-05 11:57:12,Invalid or missing units consumed
RD00040854,MTR003268,CUST003268,2024-01-30 13:28:19,Automatic,,41434.41,218.5,23.68,0.774,63.311,2.4722,1,0,Good,2024-01-30 13:54:19,Invalid or missing units consumed
RD00006862,MTR001762,CUST001762,2023-05-29 01:19:00,Automatic,,58847060.0,229.5,32.35,0.908,2.604,0.0494,0,0,Good,2023-05-29 01:31:00,Invalid or missing units consumed
RD00042973,MTR001851,CUST001851,2022-11-28 21:12:48,AUTOMATIC,,357674.45,239.8,33.0,0.859,,0.2903,0,0,Good,2022-11-28 21:34:48,Invalid or missing units consumed
RD00016962,MTR004563,-,2024-11-27 04:07:06,Automatic,,183144.23,216.2,21.99,0.774,12.714,0.4572,0,0,Estimated,2024-11-27 04:35:06,Invalid or missing units consumed
RD00024103,MTR002759,CUST002759,,Automatic,,0.0,226.6,30.04,0.902,0.774,0.0218,0,0,estimated,2023-02-28 19:19:32,Invalid or missing units consumed
RD00002012,MTR000993,CUST000993,2023-09-26 11:28:35,Automatic,,496370.04,212.5,29.67,0.988,0.0,0.6378,0,0,Estimated,2023-09-26 11:52:35,Invalid or missing units consumed
RD00010458,MTR000096,CUST000096,2024-04-11 00:06:14,Manual,,157114.52,234.4,11.21,0.852,5.409,0.6036,0,0,Good,2024-04-11 00:09:14,Invalid or missing units consumed
RD00009366,MTR001221,CUST001221,2023-07-21 09:52:30,Automatic,,255190370.0,225.4,,0.92,21.577,,0,0,Good,2023-07-21 10:03:30,Invalid or missing units consumed
RD00047639,MTR003546,CUST003546,2022-06-27 22:49:50,Automatic,,109757.42,,30.16,0.732,,9.2423,0,0,Good,,Invalid or missing units consumed
RD00016620,MTR003908,CUST003908,2022-05-11 00:01:21,Automatic,,206142.2,220.5,4.08,0.738,7.175,0.4575,0,0,Good,2022-05-11 00:07:21,Invalid or missing units consumed
RD00011787,MTR004648,CUST004648,2023-11-16 01:07:06,Manual,,197988.55,238.8,19.8,0.764,3.349,0.2142,0,0,Good,2023-11-16 01:10:06,Invalid or missing units consumed
RD00021254,MTR004522,CUST004522,2023-06-11 07:00:36,Automatic,,71348.11,217.2,27.03,,,0.4702,,1,Good,2023-06-11 07:01:36,Invalid or missing units consumed
RD00007499,MTR004878,CUST004878,2022-07-14 08:37:26,Automatic,,253601.34,235.9,3.9,0.826,9.139,0.7284,0,0,Good,,Invalid or missing units consumed
RD00040354,MTR001313,CUST001313,2024-11-17 19:19:41,Estimated,,51584.63,234.8,34.18,0.8,3.358,0.1461,0,0,Good,2024-11-17 19:41:41,Invalid or missing units consumed
RD00001112,MTR001887,CUST001887,,Automatic,,212383.44,229.0,30.35,0.811,6.878,0.2249,0,0,Good,2022-02-01 14:43:06,Invalid or missing units consumed
RD00015533,MTR001236,CUST001236,,estimated,,192508.31,222.9,36.45,0.841,10.26,0.5304,0,0,GOOD,2022-01-27 08:38:18,Invalid or missing units consumed
RD00000952,MTR002025,CUST002025,2022-12-22 19:12:29,Automatic,,265826.69,228.9,9.52,0.711,111.034,8.0111,0,0,Estimated,2022-12-22 19:29:29,Invalid or missing units consumed
RD00041896,MTR002482,CUST002482,,Automatic,,294697.44,228.9,1.93,0.802,10.29,0.7463,0,0,Invalid,2024-02-09 06:48:50,Invalid or missing units consumed
RD00015699,MTR002755,CUST002755,2024-06-22 19:03:16,Automatic,,491625.78,223.8,40.17,,15.532,0.8017,0,0,-,2024-06-22 19:16:16,Invalid or missing units consumed
RD00013592,MTR001876,CUST001876,2022-11-28 06:26:35,Automatic,,103975.5,233.7,28.56,,5.341,0.1593,0,0,Estimated,2022-11-28 06:51:35,Invalid or missing units consumed
RD00040315,MTR000533,CUST000533,2022-02-22 06:38:25,Automatic,,166601.73,219.9,48.73,,91.264,4.5703,0,1,Good,2022-02-22 06:39:25,Invalid or missing units consumed
RD00001539,MTR001168,CUST001168,2024-09-21 14:45:00,Automatic,,204139.75,227.8,48.17,0.959,3.25,0.3736,0,0,0,2024-09-21 15:13:00,Invalid or missing units consumed
RD00025674,MTR004583,CUST004583,2024-10-13 05:38:23,Manual,,243051.79,214.4,,0.713,315.779,30.2754,0,0,Good,2024-10-13 06:07:23,Invalid or missing units consumed
RD00017382,MTR001084,CUST001084,2024-10-21 09:52:54,Manual,,110730.98,235.2,28.3,0.908,1.51,0.0462,0,0,Good,2024-10-21 09:57:54,Invalid or missing units consumed
RD00036426,MTR003572,CUST003572,2022-12-24 03:06:52,Automatic,,176719.87,244.6,38.23,0.772,6.375,0.3062,0,0,Good,2022-12-24 03:34:52,Invalid or missing units consumed
RD00020709,MTR001968,CUST001968,2024-01-03 14:58:53,manual,,409586.88,226.1,3.89,0.903,9.991,0.8715,0,0,Good,2024-01-03 15:22:53,Invalid or missing units consumed
RD00014298,MTR003057,CUST003057,2024-03-20 10:30:01,Automatic,,20466040.0,240.4,10.95,0.73,10.415,0.2283,0,0,Good,2024-03-20 10:59:01,Invalid or missing units consumed
RD00040775,MTR000416,CUST000416,2022-09-27 19:26:51,Estimated,,302496.55,238.6,26.85,0.874,,,-,0,,,Invalid or missing units consumed
RD00001849,MTR004384,CUST004384,2023-11-30 18:57:41,automatic,,177925.09,234.7,43.03,0.991,,5.6825,0,1,Good,2023-11-30 19:23:41,Invalid or missing units consumed
RD00022599,MTR004200,CUST004200,2023-03-31 22:25:37,Automatic,,31987.6,240.9,24.21,0.91,3.334,0.2572,0,0,Good,,Invalid or missing units consumed
RD00023375,MTR000331,CUST000331,2023-10-26 21:06:53,Automatic,,,231.5,43.28,0.773,34.417,1.1054,0,0,Good,2023-10-26 21:31:53,Invalid or missing units consumed
RD00048625,MTR004521,CUST004521,2022-02-23 10:42:21,Manual,,388138.4,241.2,,0.759,8.16,,,0,Good,2022-02-23 10:43:21,Invalid or missing units consumed
RD00016328,MTR004992,CUST004992,2024-04-11 09:28:18,Automatic,,142054.29,215.5,47.88,0.833,13.134,0.5525,0,0,Good,2024-04-11 09:48:18,Invalid or missing units consumed
RD00005448,MTR002505,CUST002505,2022-11-05 06:12:29,Estimated,,302913.03,227.2,49.66,0.805,2.853,0.2341,0,0,Good,2022-11-05 06:29:29,Invalid or missing units consumed
RD00020194,MTR001861,CUST001861,2022-04-17 10:37:50,Automatic,,358516.54,245.3,17.07,0.751,,0.0,0,0,Good,2022-04-17 10:50:50,Invalid or missing units consumed
RD00041648,MTR002871,CUST002871,2024-02-14 08:54:03,Revised,,112126.94,239.0,14.72,0.954,929.44,88.9834,0,0,Estimated,2024-02-14 08:59:03,Invalid or missing units consumed
RD00035643,MTR002173,CUST002173,2023-02-10 14:12:23,Revised,,111661.77,239.2,44.79,0.86,12.908,0.6712,0,0,Good,2023-02-10 14:29:23,Invalid or missing units consumed
RD00026470,MTR002289,CUST002289,,Automatic,,64168.45,222.8,18.83,0.859,8.76,,0,0,Good,2024-03-12 19:40:35,Invalid or missing units consumed
RD00029155,MTR001802,CUST001802,2023-02-02 15:28:25,Automatic,,43567.47,224.4,7.42,0.75,1.205,0.0342,0,0,Good,,Invalid or missing units consumed
RD00005951,MTR003706,CUST003706,2022-09-05 03:03:58,Automatic,,68293.32,0,2.55,0.868,6.303,0.2713,0,0,Good,2022-09-05 03:13:58,Invalid or missing units consumed
RD00001574,MTR002998,CUST002998,,Estimated,,413108.79,,16.2,,479.156,14.0579,0,1,Estimated,2022-01-27 23:02:10,Invalid or missing units consumed
RD00047811,MTR000787,CUST000787,2024-02-28 09:31:20,Automatic,,31893.97,235.3,6.31,0.0,,0.0337,0,0,Good,2024-02-28 09:38:20,Invalid or missing units consumed
RD00001855,MTR002894,CUST002894,2023-01-18 15:36:35,Automatic,,329703.16,233.7,21.44,0.957,2.937,0.2651,0,0,,,Invalid or missing units consumed
RD00034785,MTR004663,CUST004663,2024-01-10 07:10:19,Automatic,,498182.54,226.9,40.36,0.771,0.978,0.0356,1,0,Estimated,2024-01-10 07:36:19,Invalid or missing units consumed
RD00029319,MTR002190,CUST002190,,Estimated,,370100.09,,17.43,0.728,70.091,4.6434,0,0,Good,2023-08-08 11:20:34,Invalid or missing units consumed
RD00019770,MTR003531,CUST003531,2023-08-12 06:39:08,Automatic,,465438.35,224.8,,0.72,4.07,,0,0,Invalid,2023-08-12 06:50:08,Invalid or missing units consumed
RD00032061,MTR004072,CUST004072,2024-11-24 18:59:17,Automatic,,274092.95,236.6,48.44,0.713,1.826,0.1228,0,0,Good,2024-11-24 19:00:17,Invalid or missing units consumed
RD00009184,MTR002023,CUST002023,2023-06-12 02:48:07,Automatic,,180796.03,230.3,11.34,0.708,0.909,0.0388,0,0,GOOD,2023-06-12 02:56:07,Invalid or missing units consumed
RD00030645,MTR001539,CUST001539,,Automatic,,25288.04,-,31.85,0.823,0.424,0.024,0,0,Good,,Invalid or missing units consumed
RD00037593,MTR000908,CUST000908,2022-01-29 04:20:04,Automatic,,333259.79,228.8,7.03,0.73,4.528,0.2771,0,0,Suspect,,Invalid or missing units consumed
RD00013813,MTR004546,CUST004546,2024-08-18 18:56:05,Manual,,226301.33,230.0,7.22,,65.72,4.0769,0,0,Good,2024-08-18 19:12:05,Invalid or missing units consumed
RD00012732,MTR001858,CUST001858,2024-08-11 13:11:04,Automatic,,42498.32,228.4,26.48,0.974,6.821,0.388,0,0,Invalid,2024-08-11 13:38:04,Invalid or missing units consumed
RD00005027,MTR000714,CUST000714,2022-04-20 07:25:48,Estimated,,167221.54,238.0,11.94,0.849,3.6,0.2718,0,0,Good,2022-04-20 07:26:48,Invalid or missing units consumed
RD00011542,MTR000592,CUST000592,2022-01-01 00:00:49,Automatic,,,229.4,23.32,0.705,4.303,0.2829,0,0,Suspect,2022-01-01 00:17:49,Invalid or missing units consumed
RD00024168,MTR003727,CUST003727,2022-08-15 12:50:22,Automatic,,333178.78,244.5,48.86,0.808,10.639,0.6686,0,0,Suspect,,Invalid or missing units consumed
RD00027006,MTR004253,CUST004253,,Automatic,,88983.57,248.3,,0.78,0.747,0.0695,0,0,Good,2022-12-25 07:17:25,Invalid or missing units consumed
RD00001980,MTR004791,CUST004791,2023-02-08 19:55:00,Automatic,,364974.48,224.6,11.76,0.946,97.799,5.1032,0,0,Good,2023-02-08 20:17:00,Invalid or missing units consumed
RD00013902,MTR002327,CUST002327,2022-09-08 16:40:47,Automatic,,496339.61,228.7,0.0,0.977,16.528,,0,0,Invalid,2022-09-08 16:48:47,Invalid or missing units consumed
RD00028246,MTR001432,CUST001432,2022-01-27 11:51:52,0,,20450.2,,46.46,0.718,0.77,0.0246,0,0,Good,,Invalid or missing units consumed
RD00048553,MTR002800,CUST002800,2023-12-07 20:20:52,Automatic,,146599.53,218.7,,0.824,375.996,11.1026,0,0,Good,2023-12-07 20:40:52,Invalid or missing units consumed
RD00045704,MTR003576,CUST003576,2024-04-28 11:10:55,automatic,,270707.85,242.1,3.09,0.928,2.291,0.0863,0,0,Good,2024-04-28 11:33:55,Invalid or missing units consumed
RD00044300,MTR004255,CUST004255,2024-05-25 14:18:41,Manual,,76459.77,232.2,26.61,0.92,10.57,0.7945,0,0,Good,2024-05-25 14:32:41,Invalid or missing units consumed
RD00047590,MTR001311,CUST001311,2024-03-17 22:01:24,Automatic,,80830.9,230.9,29.71,0.949,5.879,0.1574,0,0,Good,2024-03-17 22:07:24,Invalid or missing units consumed
RD00000252,MTR000341,CUST000341,2022-03-04 18:07:24,Manual,,82477.08,224.8,31.81,0.759,58.506,2.5918,0,0,Good,2022-03-04 18:34:24,Invalid or missing units consumed
RD00013311,-,CUST003477,2022-12-04 10:42:38,Estimated,,309410.7,237.0,5.82,0.731,2.939,0.1939,0,0,Good,2022-12-04 10:57:38,Invalid or missing units consumed
RD00010199,MTR004552,CUST004552,2023-07-15 00:09:59,Automatic,,421042.86,214.1,19.1,0.986,20.219,,0,0,Estimated,2023-07-15 00:28:59,Invalid or missing units consumed
RD00043594,MTR002970,CUST002970,,Automatic,,149972.2,235.9,,0.951,,0.3075,0,0,Good,2023-07-22 21:49:07,Invalid or missing units consumed
RD00025600,MTR003498,CUST003498,2024-07-13 14:50:43,Automatic,,,246.4,33.44,0.836,4.314,0.2911,0,0,Good,2024-07-13 14:58:43,Invalid or missing units consumed
RD00016221,MTR001133,CUST001133,2022-01-30 06:21:35,Automatic,,222342.31,237.5,21.5,0.802,98.028,3.3177,0,0,Good,2022-01-30 06:34:35,Invalid or missing units consumed
RD00034494,MTR000061,CUST000061,2023-07-18 22:44:48,Automatic,,184995.65,216.7,15.0,0.721,5.324,0.612,0,0,Good,2023-07-18 22:56:48,Invalid or missing units consumed
RD00025775,MTR000156,CUST000156,2023-08-12 22:31:00,Automatic,,,227.2,42.66,0.713,,0.6706,0,0,Estimated,2023-08-12 22:52:00,Invalid or missing units consumed
RD00038144,MTR003873,CUST003873,2024-03-17 14:55:30,Manual,,111797.58,257.8,,0.848,36.964,3.7349,0,0,,2024-03-17 14:57:30,Invalid or missing units consumed
RD00039931,MTR000491,CUST000491,2022-09-20 05:39:16,Automatic,,322175.7,235.2,9.27,0.921,0.896,0.0855,0,0,Good,2022-09-20 05:57:55,Invalid or missing units consumed
RD00009921,MTR000968,CUST000968,2023-03-01 17:37:13,Automatic,,196892.49,219.3,10.18,0.712,4.013,0.2107,0,0,Estimated,2023-03-01 17:55:13,Invalid or missing units consumed
RD00020052,MTR004820,CUST004820,2023-01-20 23:45:20,Automatic,,425155.61,223.3,47.02,0.99,602.457,64.8649,0,0,,2023-01-20 23:55:20,Invalid or missing units consumed
RD00023374,MTR000312,CUST000312,2022-01-20 09:37:38,Automatic,,394676.54,229.5,1.71,0.746,16.209,1.3502,0,0,Good,2022-01-20 09:49:38,Invalid or missing units consumed
RD00042435,MTR003232,CUST003232,2024-12-17 03:50:39,Automatic,,458784.44,210.7,0.0,0.922,0.0,0.8995,0,0,Good,2024-12-17 03:58:39,Invalid or missing units consumed
RD00000999,MTR002398,CUST002398,2024-05-04 04:38:43,Automatic,,316940.91,240.8,22.64,0.942,4.528,0.5195,0,0,Good,2024-05-04 04:45:43,Invalid or missing units consumed
RD00037391,MTR003290,CUST003290,2022-10-21 16:54:38,Automatic,,73568.87,239.9,4.92,0.819,8.137,0.4865,0,0,Good,2022-10-21 17:10:38,Invalid or missing units consumed
RD00018311,MTR002493,CUST002493,2023-04-30 10:53:53,Automatic,,,243.3,35.52,0.909,5.749,0.4255,0,0,Good,2023-04-30 11:09:53,Invalid or missing units consumed
RD00002944,MTR003333,CUST003333,2022-11-15 04:06:42,Automatic,,395779.99,UNKNOWN,49.33,0.73,19.855,0.7819,0,0,Good,2022-11-15 04:11:42,Invalid or missing units consumed
RD00010019,MTR002501,CUST002501,2024-08-20 16:17:27,Automatic,,178535570.0,226.4,42.55,0.941,1066.2,,0,0,Good,2024-08-20 16:21:27,Invalid or missing units consumed
RD00025702,MTR002007,CUST002007,,Manual,,291345.42,241.6,28.87,0.926,,0.2608,0,0,Good,2022-08-24 11:51:09,Invalid or missing units consumed
